store_id,sku,date,qty_sold,revenue,avg_price,avg_shelf_qty,sentiment_score,graph_co_stock_flag,graph_substitute_available
STORE_001,SKU_001,2024-01-26,0,0.0,12.99,27.83,-0.3333,False,False
STORE_001,SKU_001,2024-01-27,0,0.0,12.99,27.27,-0.3333,False,False
STORE_001,SKU_001,2024-01-28,0,0.0,12.99,27.03,-0.3333,False,False
STORE_001,SKU_001,2024-01-29,0,0.0,12.99,28.71,-0.3333,False,False
STORE_001,SKU_001,2024-01-30,0,0.0,12.99,31.64,-0.3333,False,False
STORE_001,SKU_001,2024-01-31,2,25.98,12.99,22.41,-0.3333,False,False
STORE_001,SKU_001,2024-02-01,0,0.0,12.99,22.88,-0.3333,False,False
STORE_001,SKU_001,2024-02-02,0,0.0,12.99,30.87,-0.3333,False,False
STORE_001,SKU_001,2024-02-03,0,0.0,12.99,27.15,-0.3333,False,False
STORE_001,SKU_001,2024-02-04,6,77.94,12.99,31.24,-0.3333,False,False
STORE_001,SKU_001,2024-02-05,0,0.0,12.99,30.58,-0.3333,False,False
STORE_001,SKU_001,2024-02-06,0,0.0,12.99,31.7,-0.3333,False,False
STORE_001,SKU_001,2024-02-07,0,0.0,12.99,22.72,-0.3333,False,False
STORE_001,SKU_001,2024-02-08,0,0.0,12.99,26.86,-0.3333,False,False
STORE_001,SKU_001,2024-02-09,0,0.0,12.99,28.05,-0.3333,False,False
STORE_001,SKU_001,2024-02-10,4,51.96,12.99,31.93,-0.3333,False,False
STORE_001,SKU_001,2024-02-11,0,0.0,12.99,30.72,-0.3333,False,False
STORE_001,SKU_001,2024-02-12,0,0.0,12.99,31.01,-0.3333,False,False
STORE_001,SKU_001,2024-02-13,0,0.0,12.99,28.13,-0.3333,False,False
STORE_001,SKU_001,2024-02-14,0,0.0,12.99,23.82,-0.3333,False,False
STORE_001,SKU_001,2024-02-15,0,0.0,12.99,27.82,-0.3333,False,False
STORE_001,SKU_001,2024-02-16,0,0.0,12.99,30.78,-0.3333,False,False
STORE_001,SKU_001,2024-02-17,0,0.0,12.99,29.99,-0.3333,False,False
STORE_001,SKU_001,2024-02-18,0,0.0,12.99,31.58,-0.3333,False,False
STORE_001,SKU_001,2024-02-19,0,0.0,12.99,29.9,-0.3333,False,False
STORE_001,SKU_001,2024-02-20,1,12.99,12.99,29.41,-0.3333,False,False
STORE_001,SKU_001,2024-02-21,0,0.0,12.99,27.77,-0.3333,False,False
STORE_001,SKU_001,2024-02-22,0,0.0,12.99,24.37,-0.3333,False,False
STORE_001,SKU_001,2024-02-23,0,0.0,12.99,31.84,-0.3333,False,False
STORE_001,SKU_001,2024-02-24,0,0.0,12.99,29.32,-0.3333,False,False
STORE_001,SKU_001,2024-02-25,0,0.0,12.99,31.4,-0.3333,False,False
STORE_001,SKU_001,2024-02-26,0,0.0,12.99,32.58,-0.3333,False,False
STORE_001,SKU_001,2024-02-27,0,0.0,12.99,27.78,-0.3333,False,False
STORE_001,SKU_001,2024-02-28,0,0.0,12.99,24.74,-0.3333,False,False
STORE_001,SKU_001,2024-02-29,0,0.0,12.99,24.72,-0.3333,False,False
STORE_001,SKU_001,2024-03-01,0,0.0,12.99,27.93,-0.3333,False,False
STORE_001,SKU_001,2024-03-02,0,0.0,12.99,28.25,-0.3333,False,False
STORE_001,SKU_001,2024-03-03,0,0.0,12.99,28.57,-0.3333,False,False
STORE_001,SKU_001,2024-03-04,0,0.0,12.99,31.35,-0.3333,False,False
STORE_001,SKU_001,2024-03-05,0,0.0,12.99,28.72,-0.3333,False,False
STORE_001,SKU_001,2024-03-06,4,51.96,12.99,22.5,-0.3333,False,False
STORE_001,SKU_001,2024-03-07,0,0.0,12.99,23.55,-0.3333,False,False
STORE_001,SKU_001,2024-03-08,0,0.0,12.99,28.74,-0.3333,False,False
STORE_001,SKU_001,2024-03-09,9,116.91,12.99,30.6,-0.3333,False,False
STORE_001,SKU_001,2024-03-10,0,0.0,12.99,31.25,-0.3333,False,False
STORE_001,SKU_001,2024-03-11,3,38.97,12.99,31.6,-0.3333,False,False
STORE_001,SKU_001,2024-03-12,0,0.0,12.99,32.82,-0.3333,False,False
STORE_001,SKU_001,2024-03-13,0,0.0,12.99,22.06,-0.3333,False,False
STORE_001,SKU_001,2024-03-14,0,0.0,12.99,24.31,-0.3333,False,False
STORE_001,SKU_001,2024-03-15,2,25.98,12.99,27.36,-0.3333,False,False
STORE_001,SKU_001,2024-03-16,0,0.0,12.99,32.7,-0.3333,False,False
STORE_001,SKU_001,2024-03-17,3,38.97,12.99,32.89,-0.3333,False,False
STORE_001,SKU_001,2024-03-18,2,25.98,12.99,29.57,-0.3333,False,False
STORE_001,SKU_001,2024-03-19,0,0.0,12.99,29.56,-0.3333,False,False
STORE_001,SKU_001,2024-03-20,3,38.97,12.99,27.73,-0.3333,False,False
STORE_001,SKU_001,2024-03-21,0,0.0,12.99,27.66,-0.3333,False,False
STORE_001,SKU_001,2024-03-22,0,0.0,12.99,29.52,-0.3333,False,False
STORE_001,SKU_001,2024-03-23,0,0.0,12.99,29.97,-0.3333,False,False
STORE_001,SKU_001,2024-03-24,0,0.0,12.99,27.14,-0.3333,False,False
STORE_001,SKU_001,2024-03-25,0,0.0,12.99,27.58,-0.3333,False,False
STORE_001,SKU_001,2024-03-26,0,0.0,12.99,28.16,-0.3333,False,False
STORE_001,SKU_001,2024-03-27,0,0.0,12.99,22.71,-0.3333,False,False
STORE_001,SKU_001,2024-03-28,0,0.0,12.99,26.48,-0.3333,False,False
STORE_001,SKU_001,2024-03-29,0,0.0,12.99,32.79,-0.3333,False,False
STORE_001,SKU_001,2024-03-30,0,0.0,12.99,28.18,-0.3333,False,False
STORE_001,SKU_001,2024-03-31,0,0.0,12.99,29.93,-0.3333,False,False
STORE_001,SKU_001,2024-04-01,0,0.0,12.99,28.02,-0.3333,False,False
STORE_001,SKU_001,2024-04-02,0,0.0,12.99,32.72,-0.3333,False,False
STORE_001,SKU_001,2024-04-03,3,38.97,12.99,26.5,-0.3333,False,False
STORE_001,SKU_001,2024-04-04,0,0.0,12.99,23.9,-0.3333,False,False
STORE_001,SKU_001,2024-04-05,0,0.0,12.99,30.82,-0.3333,False,False
STORE_001,SKU_001,2024-04-06,0,0.0,12.99,27.69,-0.3333,False,False
STORE_001,SKU_001,2024-04-07,0,0.0,12.99,32.76,-0.3333,False,False
STORE_001,SKU_001,2024-04-08,0,0.0,12.99,31.91,-0.3333,False,False
STORE_001,SKU_001,2024-04-09,0,0.0,12.99,29.07,-0.3333,False,False
STORE_001,SKU_001,2024-04-10,2,25.98,12.99,27.83,-0.3333,False,False
STORE_001,SKU_001,2024-04-11,0,0.0,12.99,27.65,-0.3333,False,False
STORE_001,SKU_001,2024-04-12,0,0.0,12.99,30.28,-0.3333,False,False
STORE_001,SKU_001,2024-04-13,0,0.0,12.99,27.15,-0.3333,False,False
STORE_001,SKU_001,2024-04-14,0,0.0,12.99,30.84,-0.3333,False,False
STORE_001,SKU_001,2024-04-15,0,0.0,12.99,29.82,-0.3333,False,False
STORE_001,SKU_001,2024-04-16,0,0.0,12.99,27.25,-0.3333,False,False
STORE_001,SKU_001,2024-04-17,2,25.98,12.99,27.81,-0.3333,False,False
STORE_001,SKU_001,2024-04-18,0,0.0,12.99,23.99,-0.3333,False,False
STORE_001,SKU_001,2024-04-19,2,25.98,12.99,31.93,-0.3333,False,False
STORE_001,SKU_001,2024-04-20,0,0.0,12.99,30.47,-0.3333,False,False
STORE_001,SKU_001,2024-04-21,3,38.97,12.99,31.31,-0.3333,False,False
STORE_001,SKU_001,2024-04-22,0,0.0,12.99,28.69,-0.3333,False,False
STORE_001,SKU_001,2024-04-23,4,51.96,12.99,30.22,-0.3333,False,False
STORE_001,SKU_001,2024-04-24,0,0.0,12.99,23.9,-0.3333,False,False
STORE_001,SKU_001,2024-04-25,0,0.0,12.99,23.21,-0.3333,False,False
STORE_001,SKU_001,2024-04-26,0,0.0,12.99,29.02,-0.3333,False,False
STORE_001,SKU_001,2024-04-27,0,0.0,12.99,31.36,-0.3333,False,False
STORE_001,SKU_001,2024-04-28,2,25.98,12.99,28.83,-0.3333,False,False
STORE_001,SKU_001,2024-04-29,0,0.0,12.99,28.86,-0.3333,False,False
STORE_001,SKU_001,2024-04-30,3,38.97,12.99,28.11,-0.3333,False,False
STORE_001,SKU_001,2024-05-01,0,0.0,12.99,24.91,-0.3333,False,False
STORE_001,SKU_001,2024-05-02,0,0.0,12.99,23.05,-0.3333,False,False
STORE_001,SKU_001,2024-05-03,0,0.0,12.99,30.42,-0.3333,False,False
STORE_001,SKU_001,2024-05-04,0,0.0,12.99,27.49,-0.3333,False,False
STORE_001,SKU_001,2024-05-05,0,0.0,12.99,32.54,-0.3333,False,False
STORE_001,SKU_001,2024-05-06,0,0.0,12.99,30.14,-0.3333,False,False
STORE_001,SKU_001,2024-05-07,0,0.0,12.99,31.15,-0.3333,False,False
STORE_001,SKU_001,2024-05-08,0,0.0,12.99,23.22,-0.3333,False,False
STORE_001,SKU_001,2024-05-09,0,0.0,12.99,24.13,-0.3333,False,False
STORE_001,SKU_001,2024-05-10,0,0.0,12.99,30.19,-0.3333,False,False
STORE_001,SKU_001,2024-05-11,0,0.0,12.99,30.18,-0.3333,False,False
STORE_001,SKU_001,2024-05-12,2,25.98,12.99,32.04,-0.3333,False,False
STORE_001,SKU_001,2024-05-13,2,25.98,12.99,30.58,-0.3333,False,False
STORE_001,SKU_001,2024-05-14,0,0.0,12.99,27.46,-0.3333,False,False
STORE_001,SKU_001,2024-05-15,0,0.0,12.99,25.74,-0.3333,False,False
STORE_001,SKU_001,2024-05-16,0,0.0,12.99,27.53,-0.3333,False,False
STORE_001,SKU_001,2024-05-17,0,0.0,12.99,30.87,-0.3333,False,False
STORE_001,SKU_001,2024-05-18,0,0.0,12.99,32.32,-0.3333,False,False
STORE_001,SKU_001,2024-05-19,0,0.0,12.99,30.67,-0.3333,False,False
STORE_001,SKU_001,2024-05-20,0,0.0,12.99,29.98,-0.3333,False,False
STORE_001,SKU_001,2024-05-21,0,0.0,12.99,30.21,-0.3333,False,False
STORE_001,SKU_001,2024-05-22,0,0.0,12.99,23.58,-0.3333,False,False
STORE_001,SKU_001,2024-05-23,0,0.0,12.99,27.62,-0.3333,False,False
STORE_001,SKU_001,2024-05-24,1,12.99,12.99,31.88,-0.3333,False,False
STORE_001,SKU_001,2024-05-25,0,0.0,12.99,28.58,-0.3333,False,False
STORE_001,SKU_001,2024-05-26,0,0.0,12.99,29.14,-0.3333,False,False
STORE_001,SKU_001,2024-05-27,0,0.0,12.99,32.97,-0.3333,False,False
STORE_001,SKU_001,2024-05-28,2,25.98,12.99,29.54,-0.3333,False,False
STORE_001,SKU_001,2024-05-29,0,0.0,12.99,27.06,-0.3333,False,False
STORE_001,SKU_001,2024-05-30,0,0.0,12.99,23.94,-0.3333,False,False
STORE_001,SKU_001,2024-05-31,3,38.97,12.99,30.61,-0.3333,False,False
STORE_001,SKU_001,2024-06-01,6,77.94,12.99,30.51,-0.3333,False,False
STORE_001,SKU_001,2024-06-02,0,0.0,12.99,32.76,-0.3333,False,False
STORE_001,SKU_001,2024-06-03,0,0.0,12.99,32.5,-0.3333,False,False
STORE_001,SKU_001,2024-06-04,0,0.0,12.99,32.6,-0.3333,False,False
STORE_001,SKU_001,2024-06-05,0,0.0,12.99,26.37,-0.3333,False,False
STORE_001,SKU_001,2024-06-06,0,0.0,12.99,27.78,-0.3333,False,False
STORE_001,SKU_001,2024-06-07,1,12.99,12.99,30.84,-0.3333,False,False
STORE_001,SKU_001,2024-06-08,0,0.0,12.99,28.93,-0.3333,False,False
STORE_001,SKU_001,2024-06-09,8,103.92,12.99,30.11,-0.3333,False,False
STORE_001,SKU_001,2024-06-10,4,51.96,12.99,27.11,-0.3333,False,False
STORE_001,SKU_001,2024-06-11,0,0.0,12.99,27.08,-0.3333,False,False
STORE_001,SKU_001,2024-06-12,4,51.96,12.99,24.72,-0.3333,False,False
STORE_001,SKU_001,2024-06-13,0,0.0,12.99,25.03,-0.3333,False,False
STORE_001,SKU_001,2024-06-14,0,0.0,12.99,29.97,-0.3333,False,False
STORE_001,SKU_001,2024-06-15,0,0.0,12.99,28.62,-0.3333,False,False
STORE_001,SKU_001,2024-06-16,2,25.98,12.99,29.64,-0.3333,False,False
STORE_001,SKU_001,2024-06-17,0,0.0,12.99,28.14,-0.3333,False,False
STORE_001,SKU_001,2024-06-18,0,0.0,12.99,28.06,-0.3333,False,False
STORE_001,SKU_001,2024-06-19,0,0.0,12.99,23.33,-0.3333,False,False
STORE_001,SKU_001,2024-06-20,0,0.0,12.99,26.17,-0.3333,False,False
STORE_001,SKU_001,2024-06-21,0,0.0,12.99,32.01,-0.3333,False,False
STORE_001,SKU_001,2024-06-22,6,77.94,12.99,32.79,-0.3333,False,False
STORE_001,SKU_001,2024-06-23,0,0.0,12.99,27.47,-0.3333,False,False
STORE_001,SKU_001,2024-06-24,0,0.0,12.99,28.05,-0.3333,False,False
STORE_001,SKU_001,2024-06-25,0,0.0,12.99,28.55,-0.3333,False,False
STORE_001,SKU_001,2024-06-26,0,0.0,12.99,26.09,-0.3333,False,False
STORE_001,SKU_001,2024-06-27,4,51.96,12.99,25.69,-0.3333,False,False
STORE_001,SKU_001,2024-06-28,0,0.0,12.99,31.78,-0.3333,False,False
STORE_001,SKU_001,2024-06-29,3,38.97,12.99,32.94,-0.3333,False,False
STORE_001,SKU_001,2024-06-30,3,38.97,12.99,27.37,-0.3333,False,False
STORE_001,SKU_001,2024-07-01,0,0.0,12.99,29.63,-0.3333,False,False
STORE_001,SKU_001,2024-07-02,0,0.0,12.99,32.66,-0.3333,False,False
STORE_001,SKU_001,2024-07-03,0,0.0,12.99,26.03,-0.3333,False,False
STORE_001,SKU_001,2024-07-04,0,0.0,12.99,25.51,-0.3333,False,False
STORE_001,SKU_001,2024-07-05,0,0.0,12.99,27.86,-0.3333,False,False
STORE_001,SKU_001,2024-07-06,4,51.96,12.99,32.31,-0.3333,False,False
STORE_001,SKU_001,2024-07-07,0,0.0,12.99,30.23,-0.3333,False,False
STORE_001,SKU_001,2024-07-08,0,0.0,12.99,28.85,-0.3333,False,False
STORE_001,SKU_001,2024-07-09,0,0.0,12.99,27.03,-0.3333,False,False
STORE_001,SKU_001,2024-07-10,0,0.0,12.99,24.06,-0.3333,False,False
STORE_001,SKU_001,2024-07-11,0,0.0,12.99,22.14,-0.3333,False,False
STORE_001,SKU_001,2024-07-12,2,25.98,12.99,27.18,-0.3333,False,False
STORE_001,SKU_001,2024-07-13,0,0.0,12.99,31.95,-0.3333,False,False
STORE_001,SKU_001,2024-07-14,0,0.0,12.99,27.69,-0.3333,False,False
STORE_001,SKU_001,2024-07-15,4,51.96,12.99,32.46,-0.3333,False,False
STORE_001,SKU_001,2024-07-16,0,0.0,12.99,27.35,-0.3333,False,False
STORE_001,SKU_001,2024-07-17,1,12.99,12.99,27.46,-0.3333,False,False
STORE_001,SKU_001,2024-07-18,2,25.98,12.99,24.92,-0.3333,False,False
STORE_001,SKU_001,2024-07-19,0,0.0,12.99,30.61,-0.3333,False,False
STORE_001,SKU_001,2024-07-20,0,0.0,12.99,29.89,-0.3333,False,False
STORE_001,SKU_001,2024-07-21,12,155.88,12.99,31.22,-0.3333,False,False
STORE_001,SKU_001,2024-07-22,0,0.0,12.99,28.04,-0.3333,False,False
STORE_001,SKU_001,2024-07-23,0,0.0,12.99,31.86,-0.3333,False,False
STORE_001,SKU_001,2024-07-24,0,0.0,12.99,26.08,-0.3333,False,False
STORE_001,SKU_001,2024-07-25,0,0.0,12.99,22.81,-0.3333,False,False
STORE_001,SKU_001,2024-07-26,0,0.0,12.99,27.47,-0.3333,False,False
STORE_001,SKU_001,2024-07-27,6,77.94,12.99,31.42,-0.3333,False,False
STORE_001,SKU_001,2024-07-28,0,0.0,12.99,29.77,-0.3333,False,False
STORE_001,SKU_001,2024-07-29,2,25.98,12.99,30.87,-0.3333,False,False
STORE_001,SKU_001,2024-07-30,0,0.0,12.99,30.9,-0.3333,False,False
STORE_001,SKU_001,2024-07-31,0,0.0,12.99,26.62,-0.3333,False,False
STORE_001,SKU_001,2024-08-01,3,38.97,12.99,23.5,-0.3333,False,False
STORE_001,SKU_001,2024-08-02,0,0.0,12.99,29.32,-0.3333,False,False
STORE_001,SKU_001,2024-08-03,0,0.0,12.99,28.19,-0.3333,False,False
STORE_001,SKU_001,2024-08-04,0,0.0,12.99,28.11,-0.3333,False,False
STORE_001,SKU_001,2024-08-05,0,0.0,12.99,31.43,-0.3333,False,False
STORE_001,SKU_001,2024-08-06,0,0.0,12.99,27.26,-0.3333,False,False
STORE_001,SKU_001,2024-08-07,0,0.0,12.99,23.14,-0.3333,False,False
STORE_001,SKU_001,2024-08-08,0,0.0,12.99,23.23,-0.3333,False,False
STORE_001,SKU_001,2024-08-09,0,0.0,12.99,29.77,-0.3333,False,False
STORE_001,SKU_001,2024-08-10,4,51.96,12.99,31.46,-0.3333,False,False
STORE_001,SKU_001,2024-08-11,6,77.94,12.99,31.83,-0.3333,False,False
STORE_001,SKU_001,2024-08-12,0,0.0,12.99,27.39,-0.3333,False,False
STORE_001,SKU_001,2024-08-13,2,25.98,12.99,30.04,-0.3333,False,False
STORE_001,SKU_001,2024-08-14,0,0.0,12.99,22.13,-0.3333,False,False
STORE_001,SKU_001,2024-08-15,0,0.0,12.99,26.62,-0.3333,False,False
STORE_001,SKU_001,2024-08-16,0,0.0,12.99,32.54,-0.3333,False,False
STORE_001,SKU_001,2024-08-17,0,0.0,12.99,27.27,-0.3333,False,False
STORE_001,SKU_001,2024-08-18,0,0.0,12.99,32.08,-0.3333,False,False
STORE_001,SKU_001,2024-08-19,1,12.99,12.99,32.8,-0.3333,False,False
STORE_001,SKU_001,2024-08-20,0,0.0,12.99,31.76,-0.3333,False,False
STORE_001,SKU_001,2024-08-21,4,51.96,12.99,22.41,-0.3333,False,False
STORE_001,SKU_001,2024-08-22,0,0.0,12.99,25.47,-0.3333,False,False
STORE_001,SKU_001,2024-08-23,0,0.0,12.99,27.14,-0.3333,False,False
STORE_001,SKU_001,2024-08-24,2,25.98,12.99,30.98,-0.3333,False,False
STORE_001,SKU_001,2024-08-25,6,77.94,12.99,27.23,-0.3333,False,False
STORE_001,SKU_001,2024-08-26,0,0.0,12.99,29.57,-0.3333,False,False
STORE_001,SKU_001,2024-08-27,4,51.96,12.99,29.61,-0.3333,False,False
STORE_001,SKU_001,2024-08-28,0,0.0,12.99,23.04,-0.3333,False,False
STORE_001,SKU_001,2024-08-29,0,0.0,12.99,24.44,-0.3333,False,False
STORE_001,SKU_001,2024-08-30,2,25.98,12.99,31.85,-0.3333,False,False
STORE_001,SKU_001,2024-08-31,0,0.0,12.99,27.87,-0.3333,False,False
STORE_001,SKU_001,2024-09-01,0,0.0,12.99,30.96,-0.3333,False,False
STORE_001,SKU_001,2024-09-02,0,0.0,12.99,27.71,-0.3333,False,False
STORE_001,SKU_001,2024-09-03,0,0.0,12.99,28.43,-0.3333,False,False
STORE_001,SKU_001,2024-09-04,0,0.0,12.99,22.04,-0.3333,False,False
STORE_001,SKU_001,2024-09-05,1,12.99,12.99,26.37,-0.3333,False,False
STORE_001,SKU_001,2024-09-06,0,0.0,12.99,28.86,-0.3333,False,False
STORE_001,SKU_001,2024-09-07,0,0.0,12.99,29.17,-0.3333,False,False
STORE_001,SKU_001,2024-09-08,2,25.98,12.99,28.37,-0.3333,False,False
STORE_001,SKU_001,2024-09-09,0,0.0,12.99,30.16,-0.3333,False,False
STORE_001,SKU_001,2024-09-10,6,77.94,12.99,31.78,-0.3333,False,False
STORE_001,SKU_001,2024-09-11,0,0.0,12.99,23.43,-0.3333,False,False
STORE_001,SKU_001,2024-09-12,0,0.0,12.99,23.34,-0.3333,False,False
STORE_001,SKU_001,2024-09-13,0,0.0,12.99,32.03,-0.3333,False,False
STORE_001,SKU_001,2024-09-14,0,0.0,12.99,31.07,-0.3333,False,False
STORE_001,SKU_001,2024-09-15,0,0.0,12.99,27.19,-0.3333,False,False
STORE_001,SKU_001,2024-09-16,0,0.0,12.99,27.03,-0.3333,False,False
STORE_001,SKU_001,2024-09-17,0,0.0,12.99,29.97,-0.3333,False,False
STORE_001,SKU_001,2024-09-18,0,0.0,12.99,27.88,-0.3333,False,False
STORE_001,SKU_001,2024-09-19,0,0.0,12.99,24.41,-0.3333,False,False
STORE_001,SKU_001,2024-09-20,0,0.0,12.99,27.67,-0.3333,False,False
STORE_001,SKU_001,2024-09-21,0,0.0,12.99,31.4,-0.3333,False,False
STORE_001,SKU_001,2024-09-22,3,38.97,12.99,27.16,-0.3333,False,False
STORE_001,SKU_001,2024-09-23,6,77.94,12.99,32.47,-0.3333,False,False
STORE_001,SKU_001,2024-09-24,0,0.0,12.99,31.25,-0.3333,False,False
STORE_001,SKU_001,2024-09-25,0,0.0,12.99,27.96,-0.3333,False,False
STORE_001,SKU_001,2024-09-26,0,0.0,12.99,22.11,-0.3333,False,False
STORE_001,SKU_001,2024-09-27,0,0.0,12.99,32.8,-0.3333,False,False
STORE_001,SKU_001,2024-09-28,0,0.0,12.99,27.66,-0.3333,False,False
STORE_001,SKU_001,2024-09-29,0,0.0,12.99,29.76,-0.3333,False,False
STORE_001,SKU_001,2024-09-30,3,38.97,12.99,27.18,-0.3333,False,False
STORE_001,SKU_001,2024-10-01,4,51.96,12.99,31.61,-0.3333,False,False
STORE_001,SKU_001,2024-10-02,0,0.0,12.99,24.08,-0.3333,False,False
STORE_001,SKU_001,2024-10-03,0,0.0,12.99,26.24,-0.3333,False,False
STORE_001,SKU_001,2024-10-04,3,38.97,12.99,32.93,-0.3333,False,False
STORE_001,SKU_001,2024-10-05,0,0.0,12.99,30.47,-0.3333,False,False
STORE_001,SKU_001,2024-10-06,3,38.97,12.99,28.44,-0.3333,False,False
STORE_001,SKU_001,2024-10-07,0,0.0,12.99,29.1,-0.3333,False,False
STORE_001,SKU_001,2024-10-08,0,0.0,12.99,32.21,-0.3333,False,False
STORE_001,SKU_001,2024-10-09,0,0.0,12.99,24.86,-0.3333,False,False
STORE_001,SKU_001,2024-10-10,0,0.0,12.99,25.16,-0.3333,False,False
STORE_001,SKU_001,2024-10-11,0,0.0,12.99,27.21,-0.3333,False,False
STORE_001,SKU_001,2024-10-12,9,116.91,12.99,29.87,-0.3333,False,False
STORE_001,SKU_001,2024-10-13,12,155.88,12.99,29.59,-0.3333,False,False
STORE_001,SKU_001,2024-10-14,0,0.0,12.99,27.34,-0.3333,False,False
STORE_001,SKU_001,2024-10-15,2,25.98,12.99,28.31,-0.3333,False,False
STORE_001,SKU_001,2024-10-16,4,51.96,12.99,23.48,-0.3333,False,False
STORE_001,SKU_001,2024-10-17,0,0.0,12.99,22.05,-0.3333,False,False
STORE_001,SKU_001,2024-10-18,0,0.0,12.99,31.97,-0.3333,False,False
STORE_001,SKU_001,2024-10-19,0,0.0,12.99,30.08,-0.3333,False,False
STORE_001,SKU_001,2024-10-20,3,38.97,12.99,29.29,-0.3333,False,False
STORE_001,SKU_001,2024-10-21,0,0.0,12.99,32.35,-0.3333,False,False
STORE_001,SKU_001,2024-10-22,0,0.0,12.99,28.15,-0.3333,False,False
STORE_001,SKU_001,2024-10-23,2,25.98,12.99,25.4,-0.3333,False,False
STORE_001,SKU_001,2024-10-24,0,0.0,12.99,24.14,-0.3333,False,False
STORE_001,SKU_001,2024-10-25,0,0.0,12.99,31.29,-0.3333,False,False
STORE_001,SKU_001,2024-10-26,6,77.94,12.99,27.88,-0.3333,False,False
STORE_001,SKU_001,2024-10-27,0,0.0,12.99,28.99,-0.3333,False,False
STORE_001,SKU_001,2024-10-28,6,77.94,12.99,30.76,-0.3333,False,False
STORE_001,SKU_001,2024-10-29,6,77.94,12.99,32.05,-0.3333,False,False
STORE_001,SKU_001,2024-10-30,2,25.98,12.99,25.96,-0.3333,False,False
STORE_001,SKU_001,2024-10-31,0,0.0,12.99,25.33,-0.3333,False,False
STORE_001,SKU_001,2024-11-01,0,0.0,12.99,30.15,-0.3333,False,False
STORE_001,SKU_001,2024-11-02,0,0.0,12.99,30.35,-0.3333,False,False
STORE_001,SKU_001,2024-11-03,0,0.0,12.99,27.3,-0.3333,False,False
STORE_001,SKU_001,2024-11-04,0,0.0,12.99,31.93,-0.3333,False,False
STORE_001,SKU_001,2024-11-05,0,0.0,12.99,32.96,-0.3333,False,False
STORE_001,SKU_001,2024-11-06,0,0.0,12.99,25.72,-0.3333,False,False
STORE_001,SKU_001,2024-11-07,2,25.98,12.99,26.43,-0.3333,False,False
STORE_001,SKU_001,2024-11-08,0,0.0,12.99,30.83,-0.3333,False,False
STORE_001,SKU_001,2024-11-09,0,0.0,12.99,32.06,-0.3333,False,False
STORE_001,SKU_001,2024-11-10,12,155.88,12.99,32.85,-0.3333,False,False
STORE_001,SKU_001,2024-11-11,0,0.0,12.99,27.18,-0.3333,False,False
STORE_001,SKU_001,2024-11-12,4,51.96,12.99,28.08,-0.3333,False,False
STORE_001,SKU_001,2024-11-13,2,25.98,12.99,27.07,-0.3333,False,False
STORE_001,SKU_001,2024-11-14,0,0.0,12.99,27.64,-0.3333,False,False
STORE_001,SKU_001,2024-11-15,0,0.0,12.99,28.51,-0.3333,False,False
STORE_001,SKU_001,2024-11-16,4,51.96,12.99,27.99,-0.3333,False,False
STORE_001,SKU_001,2024-11-17,3,38.97,12.99,27.48,-0.3333,False,False
